manufacturer_id,manufacturer_name,manufacturer_recall_count
22979,"Siemens Healthcare Diagnósticos S.A; Siemens AG; Siemens Medical Solutions USA, Inc.",3.0
22980,Boston Scientific do Brasil Ltda.; Boston Scientific Limited,1.0
22981,BL Industria Otica Ltda; BAUSHC & LOMB INCORPORATED,1.0
22982,Abbott Laboratórios do Brasil; Abbott Point of Care Inc.,1.0
22983,MEDTRONIC COMERCIAL LTDA; Medtronic Inc.,2.0
22984,Bace comércio Internacional ltda.; Paul Hartmann AG,1.0
22985,Roche Diagnóstica Brasil Ltda; Hitachi High-Technologies Corporation,2.0
22986,Johnson & Johnson do Brasil Ind. e Com. de Prod. para Saúde Ltda; Greatbatch Medical,1.0
22987,"Johnson & Johnson do Brasil Ind. e Com. de Prod. para Saúde Ltda; Biosense Webster, Inc.; Biosense Webster (Israel) Ltd.",1.0
22988,Philips Medical Systems Ltda; Villa Sistemi Medicali S.p.A.,1.0
22989,VR Medical Importadora e Distribuidora de Prods. Médicos Ltda; Microport Orthopedics,1.0
22990,Handle Comércio de Equipamentos Médicos Ltda; Cook Incorporated,3.0
22991,VR MEDICAL IMPORTADORA E DISTRIBUIDORA DE PRODUTOS MÉDICOS LTDA; CONMED CORPORATION,1.0
22992,"GE Healthcare do Brasil, Com. e Serv. para Equipamentos Médico-Hospitalares Ltda.; GE MEDICAL SYSTEMS, ISRAEL LTD. / GE MEDICAL SYSTEMS (CHINA) CO., LTD",1.0
22993,"GE Healthcare do Brasil, Com. e Serv. para Equipamentos Médico-Hospitalares Ltda.; GE VINGMED ULTRASOUND AS / GE Healthcare do Brasil, Com. e Serv. para Equipamentos Médico-Hospitalares Ltda.",1.0
22994,TKL Importação e Exportação de Produtos Médicos e Hospitalares Ltda.; Disposafe Health and Lifecare Ltd.,1.0
22995,MEDSINTESE IMPORTAÇÃO EXPORTAÇÃO E COMÉRCIO EIRELI.; Zimmer GmbH,1.0
22996,Roche Diagnóstica Brasil Ltda.; Roche Diabetes Care GMBH,1.0
22997,Philips Medical Systems Ltda.; Philips Medical Systems Nederland BV. / Dixtal Biomédica Indústria e Comércio Ltda / Philips Medical Systems Ltda.,1.0
22998,FRESENIUS HEMOCARE BRASIL LTDA; FRESENIUS HEMOCARE BRASIL LTDA,1.0
22999,Baxter Hospitalar; Gambro Lundia AB Suécia,1.0
23000,MAQUET CARDIOPULMONARY DO BRASIL INDUSTRIA E COMERCIO LTDA.,2.0
23001,"Auto Suture do Brasil Ltda; Newport Medical Instruments, Inc.",1.0
23002,VR MEDICAL IMPORTADORA E DISTRIBUIDORA DE PRODUTOS MÉDICOS LTDA; LCA S.A.,1.0
23003,Johnson & Johnson do Brasil Ind. e Com. de Prod. para Saúde Ltda; THERMO FISHER SCIENTIFIC OY,1.0
23004,Siemens Healthcare Diagnósticos S.A; SIEMENS SHANGHAI MEDICAL EQUIPMENT LTD.,1.0
23005,Medtronic Inc.; MEDTRONIC COMERCIAL LTDA,1.0
23006,"Biomédica Equipamentos e Suprimentos Hospitalares Ltda.; Kyungwon Medical Co., Ltd.",1.0
23007,Cirúrgica Brasil Comercial e Importadora Ltda.; Cirúrgica Brasil Comercial e Importadora Ltda.,1.0
23008,H. Strattner e Cia LTDA; Schaerer Medical AG,1.0
23009,Becton Dickinson Indústrias Cirúrgicas Ltda.; BECTON DICKINSON AND COMPANY,1.0
23010,Meta Bio Industrial Ltda.; Meta Bio Industrial Ltda.,1.0
23011,bioMérieux Brasil Indústria e Comércio de Produtos Laboratorias Ltda.; bioMérieux Inc.,1.0
23012,bioMérieux Brasil Indústria e Comércio de Produtos Laboratorias Ltda.; bioMérieux S.A.,1.0
23013,Siemens Healthcare Diagnósticos S.A; SIEMENS HEALTHCARE DIAGNOSTICS INC,1.0
23014,"Siemens Healthcare Diagnósticos S.A; SIEMENS MEDICAL SOLUTIONS USA, INC",1.0
23015,X&X; DENTAL IMPORTAÇÃO E EXPORTAÇÃO – LTDA; LATEXX MANUFACTURING SDN BHD,1.0
23016,Targa S/A,1.0
23017,"GE Healthcare do Brasil, Com. e Serv. para Equipamentos Médico-Hospitalares Ltda.; DATEX OHMEDA, INC.",1.0
23018,VR Medical Importadora e Distribuidora de Prods Médicos Ltda; LivaNova Deustchland GmBH (previously Sorin Deustchland GmbH),1.0
23019,VENKURI INDUSTRIA DE PRODUTOS MÉDICOS LTDA.,1.0
23020,"MEDTRONIC COMERCIAL LTDA; Medtronic Navigation, Inc.",2.0
23021,"Biometrix Diagnóstica Ltda.; One Lambda, Inc.",1.0
23022,RESPIRATORY CARE HOSPITALAR LTDA,1.0
23023,"Johnson & Johnson do Brasil Ind. e Com. de Prod. para Saúde Ltda; Biosense Webster, Inc.",1.0
23024,Abbott Laboratórios do Brasil; Abbott Molecular Inc.,1.0
23025,Bio-Rad Laboratórios Brasil Ltda; Bio-Rad,1.0
23026,Abbott Laboratórios do Brasil; Abbott Ireland Diagnostics Division,1.0
23027,Biomet 3I do Brasil Comércio de Aparelhos Médicos Ltda; Biomet Inc.,1.0
23028,bioMérieux Brasil Ind. Com. de Prod. Lab. ltda.; bioMérieux Inc.,1.0
23029,"GE Healthcare do Brasil, Com. e Serv. para Equipamentos Médico-Hospitalares Ltda.; GE HANGWEI MEDICAL SYSTEMS CO, LTD.",1.0
23030,AIR LIQUIDE DO BRASIL LTDA; AIR LIQUIDE MEDICAL SYSTEM DO BRASIL LTDA; Air Liquide Medical Systems,3.0
23031,"Bioteck Indústria e Comércio, Importação e Exportação de Implantes Bio-Absorvíveis Ltda.",1.0
23032,"Portomed Comercio e Representação de Materiais Ortopédicos Ltda.; Zimmer, Inc.",2.0
23033,Gold Analisa Diagnóstica Ltda.; Gold Analisa Diagnóstica Ltda.,2.0
23034,Leica do Brasil Importação e Comércio Ltda; Leica Biosystems Nussloch GmbH,1.0
23035,PROMEDON DO BRASIL PRODUTOS MEDICO HOSPITALARES; Promedon S.A.,1.0
23036,Biomet 3I do Brasil Comércio de Aparelhos Médicos Ltda; Biomet Orthopedics,1.0
23037,Fresenius Hemocare Brasil LTDA; Fresenius Hemocare Brasil LTDA,1.0
23038,MAQUET DO BRASIL EQUIPAMENTOS MEDICOS LTDA.,1.0
23039,bioMperieux Brasil Ind e Com de Prod Laboratoriais Ltda.; bioMèrieux S.A.,1.0
23040,Siemens Healthcare Diagnósticos S.A.; SYSMEX CORPORATION,1.0
23041,Mobius Life Science Industra e Comercio de Produtos para Laboratorios LTDA.; PLAST LAB S.A.R.L.,1.0
23042,Boston Scientific do Brasil Ltda.; Boston Scientific Limited.,1.0
23043,EMERGO BRAZIL IMPORT IMPORTAÇÃO E DISTRIBUIÇÃO DE PRODUTOS MÉDICOS HOSPITALARES LTDA; TELEFLEX MEDICAL,1.0
23044,"MEDTRONIC COMERCIAL LTDA.; Medtronic, Inc.; Medtronic Mexico",2.0
23045,Shimadzu do Brasil Comércio Ltda; Shimadzu Corporation,3.0
23046,"Philips Medical Systems Ltda; Respironics California, LLC.",1.0
23047,MN Medica Rep. e Com. Eq. Médicos Estéticos e Cosméticos Ltda; MN Medica Rep. e Com. Eq. Médicos Estéticos e Cosméticos,1.0
23048,Fujifilm do Brasil Ltda; Fujifilm Techno Products CO. LTD.,1.0
23049,J.G.Moriya Representação Importadora Exportadora e Comercial Ltda,1.0
23050,VENTURA BIOMEDICA LTDA,2.0
23051,Philips Medical Systems Ltda; Philips Goldway (Shenzhen) Industrial Inc.,1.0
23052,Werfen Medical Ltda; Instrumentation Laboratory,1.0
23053,Siemens Healthcare Diagnósticos S.A,1.0
23054,"Biomet 3I do Brasil Comércio de Aparelhos Médicos Ltda.; Biomet Orthopedics, Inc.",1.0
23055,Siemens Healthcare Diagnósticos S.A; Siemens AG; Siemens Healthcare GmbH.,1.0
23056,Hosp Trade Do Brasil Eireli; SCW MEDICATH LTD,1.0
23057,Ventura Biomedica Ltda,2.0
23058,"Bard Brasil Indústria e Comércio de Produtos Medicos Ltda; Bard Reynosa S.A. de C.V./Bard Peripheral Vascular, Inc",1.0
23059,"Tradehosp Comércio de Produtos Para a Saúde Eireli-EPP; Microline Surgical, Inc- Estados Unidos Da América.",1.0
23060,Wama Produtos Para Laboratórios Ltda; Wama Produtos Para Laboratórios Ltda,2.0
23061,Varian Medical Systems Brasil Ltda; Varian Medical Systems Inc.,1.0
23062,Johnson & Johnson do Brasil Ind. e Com. de Prod. para Saúde Ltda; Ortho-Clinical Diagnostics.,2.0
23063,CEI Comércio Exportação e Importação De Materiais Médicos Ltda; Laboratoires Pharmaceutiques Vygon,1.0
23064,"Johnson & Johnson do Brasil Ind. e Com. de Prod. para Saúde Ltda, ; Ortho-Clinical Diagnostics.",1.0
23065,Maquet Cardiopulmonary Do Brasil Industria E Comercio Ltda; Datascope Corp.,2.0
23066,VR Medical Importadora e Distribuidora e Produtos Médicos Ltda; Nanjing Mindray Bio-Medical Eletronics LTDA,1.0
23067,"VR MEDICAL LTDA ; PHYSIO-CONTROL, INC.",1.0
23068,Sysmex do Brasil Indústria e Comércio Ltda; Sysmex do Brasil Indústria e Comércio Ltda,1.0
23069,Siemens Healthcare Diagnósticos S.A.; Siemens Healthcare Diagnostics Products GmbH,1.0
23070,Diamed Latino América S.A,2.0
23071,Maquet do Brasil Equipamentos Medicos Ltda; Maquet Critical Care AB.,1.0
23072,Olympus Optical do Brasil Ltda; Olympus Winter & Ibe Gmbh,1.0
23073,Maquet o Brasil Equipamentos Médicos Ltda; Maquet Gmbh,1.0
23074,"Siemens Healthcare Diagnósticos S.A; Siemens Shenzhen Magnetic Resonance Ltd. (SSMR), Siemens MRI Center",1.0
23075,Siemens Healthcare Diagnósticos S.A; Siemens Healthcare Diagnostics Inc. (SSMR),1.0
23076,Elekta Medical Systems Comércio e Serviços para Radioterapia Ltda.; Nucletron B.V.,1.0
23077,Respiratory Care Hospitalar Ltda; Carefusion 305 Uk Ltd/Bd Switzerland Sarl,1.0
23078,Medtronic Comercial Ltda.; Unomedical A/S.,1.0
23079,"Intutive Surgical Brasil Importação e Comércio de Equipamentos Cirúrgicos Ltda.; Intuitive Surgical, Inc",1.0
23080,Philips Medical Systems Ltda.; Philips Medizin Systeme Böblingen GmbH,1.0
23081,"Siemens Healthcare Diagnósticos S.A.; SIEMENS MEDICAL SOLUTIONS USA, INC",1.0
23082,"Siemens Healthcare Diagnósticos S.A.; Siemens Healthcare GmbH, Henkestrasse",1.0
23083,K.C.I. Brasil Importadora e Distribuidora de Produtos para a Saúde Ltda.; Lifecell Corporation,1.0
23084,bioMperieux Brasil Ind e Com de Prod Laboratoriais Ltda..; BIOMERIEUX S.A.,1.0
23085,Philips Medical Systems Ltda.; Philips Goldway (Shenzhen) Industrial Inc.,1.0
23086,HP Bioproteses Ltda.,2.0
23087,E. TAMUSSINO & CIA LTDA.;  WILLIAM COOK EUROPE APS,1.0
23088,Toshiba Medical do Brasil Ltda; Toshiba Medical Systems Corporation,1.0
23089,Medtronic Comercial LTDA; Medtronic CryoCath LP 9000,1.0
23090,MEDTRONIC COMERCIAL LTDA.; Medtronic Navigation INC,1.0
23091,Original Têxtil Indústria e Comércio Ltda; Original Têxtil Indústria e Comércio Ltda,1.0
23092,"W. L. Gore & Associates do Brasil Ltda.; W. L. Gore & Associates, Inc.",1.0
23093,"GE Healthcare do Brasil, Com. e Serv. para Equipamentos Médico-Hospitalares Ltda.; Ge Medical Systems (China) CO., LTD",1.0
23094,Bioline Comercial Ltda.; Health Line International Corporation,1.0
23095,Polar Fix Indústria e Comércio de Produtos Hospitalares Ltda.; Polar Fix Indústria e Comércio de Produtos Hospitalares Ltda.,1.0
23096,Siemens Healthcare Diagnósticos S.A.; Siemens Healthcare Diagnostics Products GmbH.,1.0
23097,Siemens Healthcare Diagnósticos S.A.; Siemens Healthcare GmbH.,1.0
23098,Boston Scientific do Brasil Ltda.; Boston Scientific Corporation,1.0
23099,"Elekta Medical Systems Comércio e Serviços Radioterapia Ltda; Elekta, Inc. (IMPAC MEDICAL SYSTEMS, INC.)",1.0
23100,"GE Healthcare do Brasil, Com. e Serv. para Equipamentos Médico-Hospitalares Ltda.; GE Medical Systems Israel, Functional Imaging.",1.0
23101,Respiratory Care Hospitalar LTDA.; Carefusion Switzerland 317 Sarl.,1.0
23102,Bard Brasil Indústria e Comércio de Produtos Medicos Ltda.; Bard Peripheral Vascular Inc.,1.0
23103,Dentsply Indústria e Comércio Ltda.; Dentsply Ind.Com. Ltda,1.0
23104,ACROUS EQUIPAMENTOS ODONTOLÓGICOS LTDA.,1.0
23105,"Johnson & Johnson Industrial Ltda; Johnson & Johnson Vision Care, Inc",2.0
23106,Siemens Healthcare Diagnósticos S.A.; Siemens Healthcare Diagnostics INC.,1.0
23107,Maquet Cardiopulmonary do Brasil Industria e Comercio Ltda; Maquet Cardiopulmonary GmbH,1.0
23108,"GE Healthcare do Brasil, Com. e Serv. para Equipamentos Médico-Hospitalares Ltda.; XPRO Sistemas Ltda",1.0
23109,"Medtronic Comercial Ltda; Medtronic, Inc.",1.0
23110,Auto Suture do Brasil Ltda.; Covidien LLC,2.0
23111,Maquet Do Brasil Equipamentos Médicos Ltda; Maquet S.A.S. Avenue de la Pomme de Pin,1.0
23112,Fresenius Hemocare Brasil Ltda; Fresenius Hemocare Brasil Ltda,1.0
23113,Becton Dickinson Indústrias Cirúrgicas Ltda.; Becton Dickinson Indústrias Cirúrgicas Ltda.,1.0
23114,"Camahe Indústria E Comércio, Importação e Exportação de Produtos Para Saúde Ltda.; Camahe Indústria E Comércio, Importação e Exportação de Produtos Para Saúde Ltda.",1.0
23115,bioMperieux Brasil Ind e Com de Prod Laboratoriais Ltda; Biomérieux Inc,2.0
23116,Elekta Medical Systems Comércio e Serviços Radioterapia Ltda; Elekta Ltd,3.0
23117,Maquet Do Brasil Equipamentos Medicos Ltda; Getinge Sterilization AB,1.0
23118,Abbott Laboratórios do Brasil Ltda; Abbott Laboratories,3.0
23119,Dräger Indústria e Comércio Ltda; Drägerwerk AG & Co. KGaA,1.0
23120,Labtest Diagnóstica SA; Med Light Equipamentos Médicos Hospitalares Ltda,1.0
23121,Stryker Do Brasil Ltda; Boston Scientific Corporation,1.0
23122,"Boston Scientific do Brasil Ltda; Boston Scientific Corporation / Boston Scientific Costa Rica, S.R.L",2.0
23123,Johnson e Johnson do Brasil Ind. e Com. de Prod. para Saúde Ltda.; Depuy France SAS,1.0
23124,"Cepheid Brasil Importação, Exportação e Comércio de Produtos de Diagnósticos Ltda; Cepheid",1.0
23125,"JG Moriya Rep. Imp. e Exp. Com. Ltda; Smiths Medical ASD, INC",1.0
23126,"Tecnicall Comércio, Importação e Exportação LTDA; Oculus Optikgeräte Gmbh Münchholzhäuser",1.0
23127,Boston Scientific do Brasil Ltda; Boston Scientific Corporation /Enercon Technologies.,1.0
23128,"Medsintese Importação, Exportação e Comércio Eireli; Zimmer Inc.",1.0
23129,bioMerieux Brasil Ind. e Com. de Prod. Laboratoriais Ltda; Biomerieux S.A.,1.0
23130,Maquet do Brasil Equipamentos Médicos Ltda; Maquet Gmbh,1.0
23131,"Tamussino e Cia Ltda,; Cook Incorporated / Cook Vascular Incorporated",1.0
23132,"Portomed - Comércio e Representações de Materiais Ortopédicos Ltda; Zimmer, Inc",2.0
23133,Gold Analisa Diagnostica Ltda.; Gold Analisa Diagnostica Ltda.,1.0
23134,Boston Scientific do Brasil Ltda; Boston Scientific Limited,5.0
23135,Razek Equipamentos Ltda,1.0
23136,Siemens Healthcare Diagnósticos Ltda; Siemens Healthcare Diagnostics Inc,1.0
23137,WM World Medical Imp Exp Ltda; Zimmer Inc,2.0
23138,EDWARDS LIFESCIENCES COMÉRCIO DE PRODUTOS MÉDICO-CIRÚRGICOS LTDA.; Edwards Lifesciences LLC,1.0
23139,Philips Medical Systems Ltda; Philips Medical Systems Nederland B.V.,1.0
23140,Descarpack Descartáveis do Brasil Ltda.; Xiantao Fush. P. P. Co. Ltd.,1.0
23141,Endotec Produtos Médicos Ltda; Heartware Inc.,1.0
23142,Abbott Laboratórios do Brasil Ltda; Abbott GmbH & Co. KG.,1.0
23143,"Roche Diagnóstica Brasil Ltda.; Ventana Medical Systems, Inc.",1.0
23144,Siemens Healthcare Diagnósticos Ltda.; Siemens Healthcare Diagnostics Products Ltd.,1.0
23145,"Merit Medical Comercialização, Distribuição, Importação e Exportação de Produtos Hospitalares Ltda; Merit Medical System, INC",2.0
23146,"GE Healthcare do Brasil, Com. e Serv. para Equipamentos Médico-Hospitalares Ltda.; GE MEDICAL SYSTEMS (CHINA) CO., LTD",1.0
23147,Becton Dickinson Indústrias Cirúrgicas Ltda.; Becton Dickinson and Company.,1.0
23148,Carbogel Indústria e Comércio Ltda,1.0
23149,Maquet do Brasil Equipamentos Médicos Ltda; MAQUET SAS,1.0
23150,"Bed do Brasil Comércio de Equipamentos Médicos Ltda; PARAMOUNT BED CO., LTD..",1.0
23151,bioMerieux Brasil Ind e Com de Prod Laboratoriais Ltda; Biomerieux S.A.,1.0
23152,Siemens Healthcare Diagnósticos Ltda; Siemens Shenzhen Magnetic Ressonance Ltd.(SSMR),1.0
23153,"Camahe Indústria e Comércio, Importação e Exportação de Produtos para Saúde Ltda.",1.0
23154,Boston Scientific do Brasil Ltda; Medventure Technology Corporation,2.0
23155,Maquet do Brasil Equipamentos Medicos Ltda; ARJOHUNTLEIGH AB,1.0
23156,Anima Médica Comércio Importação e Exportação Ltda; Esaote S.p.A.,2.0
23157,"GE Healthcare do Brasil, Com; GE Healthcare",1.0
23158,Siemens Healthcare Diagnósticos Ltda; Siemens Healthcare Diagnostics Inc.,1.0
23159,"GE Healthcare do Brasil, Com. e Serv. para Equipamentos Médico-Hospitalares Ltda.; Datex-Ohmeda Inc.",1.0
23160,Medstar Importação e Exportação Ltda; HOLOGIC INC.,1.0
23161,Maquet do Brasil Equipamentos Médicos Ltda; Getinge Disinfection AB,1.0
23162,Cirúrgica Brasil Comercial e Importadora Ltda; Cirúrgica Brasil Comercial e Importadora Ltda.,1.0
23163,bioMerieux Brasil Ind e Com de Prod Laboratoriais Ltda; Biomerieux S.A,1.0
23164,Medtronic Comercial Ltda; Medtronic Puerto Rico Operations Co.,1.0
23165,Fresenius Kabi Brasil Ltda; Clinico Medical Sp.Z.,1.0
23166,Sysmex Do Brasil Indústria E Comércio Ltda; Sysmex Corporation,1.0
23167,"Philips Medical Systems Ltda; Philips Medical Systems (Cleveland), Inc",1.0
23168,Siemens Healthcare Diagnósticos Ltda; Siemens Healthcare GmbH,2.0
23169,WEM Equipamentos Eletronicos Ltda,1.0
23170,"Wright Medical Brasil Ltda Me; Wright Medical Technology, Inc.",1.0
23171,Dräger Indústria e Comércio Ltda; Dräger Medical System Inc.,1.0
23172,VR Medical importadora e distribuidora de produtos médicos Ltda.; Carefusion,1.0
23173,DAF Indústria e Comércio de Equipamentos Tecnológicos Ltda,1.0
23174,MDT Industria Comércio Importação e Exportação de Implantes S.A.,1.0
23175,"Auto Suture do Brasil Ltda; Micro Therapeutics, Inc, d/b/a ev3 Neurovascular",1.0
23176,"GE Healthcare do Brasil, Com. e Serv. para Equipamentos Médico-Hospitalares Ltda.; Dynamic Imaging LLC.",1.0
23177,Supermedy imp. e exp.eireli.; Xiantao Kimberly Protective Products Co.,1.0
23178,Biomérieux brasil Indústria e Comércio de Produtos Laboratoriais Ltda.; bioMérieux S.A.,2.0
23179,Dräger Indústria e Comércio Ltda.; Drägerwerk AG & Co. KGaA.,1.0
23180,"Siemens Healthcare Diagnósticos Ltda.; Siemens AG; Siemens Medical Solutions USA, Inc.",1.0
23181,Baxter Hospitalar; Baxter Healthcare Co.,2.0
23182,Baxter Hospitalar; Baxterhealthcare AS.,1.0
23183,Maquet do Brasil Equipamentos Medicos LTDA.; Maquet Critical Care AB,1.0
23184,Maquet do Brasil Equipamentos Medicos LTDA; Maquet SAS.,1.0
23185,bioMerieux Brasil Ind e Com de Prod Laboratoriais Ltda.; Biomerieux S.A.,1.0
23186,H. Strattner e Cia LTDA; TRILUX MEDICAL GMBH & CO. KG,1.0
23187,MAQUET DO BRASIL EQUIPAMENTOS MEDICOS LTDA; MAQUET GMBH,1.0
23188,"WRIGHT MEDICAL BRASIL LTDA ME.; Wright Medical Technology, Inc",1.0
23189,Fujifilm do Brasil Ltda.; FUJIFILM TECHNO PRODUCTS CO. LTD.,1.0
23190,Cardinal Health do Brasil; Cordis Cashel,1.0
23191,"Biomérieux Brasil Indústria e Comércio de Produtos Laboratoriais Ltda.; Biofire Diagnostics, LLC",1.0
23192,Maquet do Brasil Equipamentos Medicos Ltda.; Maquet Gmbh,1.0
23193,Ortosintese Indústria e Comércio Ltda.,1.0
23194,"Becton Dickinson Indústrias Cirúrgicas Ltda.; Becton, Dickinson and Company",1.0
23195,Philips Medical Systems Ltda; Philips Medical Systems Nederland B. V.,1.0
23196,Maquet do Brasil Equipamentos Medicos Ltda.; MAQUET SAS.,1.0
23197,"Mex Global Equipamentos para Diagnósticos Ltda; Polymer Technology Systems, Inc.",1.0
23198,Bio-Rad Laboratórios Brasil Ltda.; Bio-Rad,1.0
23199,Olympus Optical do Brasil Ltda; Olympus Medical Systems Corp.,1.0
23200,St. Jude Medical Brasil LTDA; Thoratec Corporation,1.0
23201,Philips Medical Systems Ltda;: Philips Medical Systems Nederland B. V.,1.0
23202,Biosys Ltda.; DiaSys Diagnostic Systems GmbH,1.0
23203,"Biomet 3I do Brasil Comércio de Aparelhos Médicos Ltda.; Zimmer, Inc.",1.0
23204,Diamed Latino América S.A.,1.0
23205,Fresenius Medical Care Ltda.; Afri Medical Company,1.0
23206,"GE Healthcare do Brasil, Com. e Serv. para Equipamentos Médico-Hospitalares Ltda; GE Healthcare Critikon de Mexico S de RL de CV",1.0
23207,"GE Healthcare do Brasil, Com. e Serv. para Equipamentos Médico-Hospitalares Ltda.; GE MEDICAL SYSTEMS S.C.S.",1.0
23208,"GE Healthcare do Brasil, Com. e Serv. para Equipamentos Médico-Hospitalares Ltda.; GE Medical Systems Ultrasound & Primary Care Diagnostics, LLC",1.0
23209,BMR Medical LTDA – EPP; Feg Textiltechnik Forschungs-Und Entwicklungsgesellschaft Mbh,2.0
23210,Siemens Healthcare Diagnósticos Ltda; Siemens Healthcare GmbH.,1.0
23211,Signo Vinces Equipamentos Odontológicos Eireli,1.0
23212,Terumo BCT Tecnologia Médica LTDA; Terumo BCT Inc.,1.0
23213,"GE Healthcare do Brasil, Com. e Serv. para Equipamentos Médico-Hospitalares Ltda.; GE Medical Systems, Ultrasound & Primary Care Diagnostics, LLC",1.0
23214,Johnson & Johnson do Brasil Ind. e Com. de Prod. para Saúde Ltda.; SYNTHES GMBH,1.0
23215,Laboratórios B. Braun S.A.; B.Braun Melsungen AG,1.0
23216,"Becton Dickinson Indústrias Cirúrgicas Ltda; Becton, Dickinson and Company",2.0
23217,Scitech Produtos Médicos Ltda.; Scitech Produtos Médicos Ltda.,1.0
23218,Philips Medical Systems Ltda; Philips Medical Systems DMC GmbH,1.0
23219,KOVALENT DO BRASIL LTDA; KOVALENT DO BRASIL,1.0
23220,Roche Diagnóstica Brasil Ltda.; Roche Diagnostics GmBH - Sandhofer Strasse 116 - 68305 - Alemanha,1.0
23221,America Medical Ltda; America Medical,1.0
23222,"GE Healthcare do Brasil, Com. e Serv. para Equipamentos Médico-Hospitalares Ltda.; GE HEALTHCARE JAPAN CORPORATION; GE HEALTHCARE DO BRASIL COM. E SERV. P/ EQUIP. MÉDICO-HOSPITALARES LTDA.; GE MEDICAL SYSTEMS LLC.; GE HANGWEI MEDICAL SYSTEMS CO, LTD.",1.0
23223,Siemens Healthcare Diagnósticos Ltda; SIEMENS HEALTHCARE GMBH,1.0
23224,Johnson & Johnson do Brasil Ind. e Com. de Prod. para Saúde Ltda.; Ethicon Endo-Surgery LLC,1.0
23225,"Medtronic Comercial Ltda; HeartWare, Inc",1.0
23226,Maquet Cardiopulmonary do Brasil Industria e Comercio Ltda.; Datascope Corp.,1.0
23227,"Bard do Brasil Industria e Comercio de Produtos para Saude Ltda; Bard Access Systems, Inc",1.0
23228,Baxter Hospitalar; Gambro Industries,1.0
23229,Auto Suture do Brasil Ltda; Covidien Llc,1.0
23230,Maquet Cardiopulmonary do Brasil Industria e Comercio Ltda.,1.0
23231,OCULUS Optikgeräte GmbH,1.0
23232,3M,1.0
23233,3M Sanayi ve Ticaret A.S.,1.0
23234,3M Health Care,2.0
23235,3M Deutschland GmbH,3.0
23236,Abbott Laboratories,24.0
23237,Abbott,30.0
23238,ABBOTT,6.0
23239,Abbott Vascular,6.0
23240,Alere Toxicology,1.0
23241,Alere San Diego,1.0
23242,AGA Medical Corporation,1.0
23243,Abbott GmbH,2.0
23244,Abbott Diagnostics Division,2.0
23245,Abbott Point of Care,1.0
23246,Abbott Ireland Diagnostics Division,3.0
23247,Thoratec Corp.,1.0
23248,"Innovacon, Inc.",3.0
23249,Abbott Molecular Inc,1.0
23250,St. Jude Medical,8.0
23251,Axis-Shield PoC AS,2.0
23252,Abbott Molecular,2.0
23253,St. Jude,0.0
23254,Abbott – Thoratec Corp.,1.0
23255,Endosense,1.0
23256,"Alere San Diego, Inc.",1.0
23257,Alere San Diego Inc.,1.0
23258,Abbott (St. Jude Medical),1.0
23259,ABBOTT Laboratories,1.0
23260,Accuray Inc.,2.0
23261,Acra-cut,1.0
23262,Acutronic Medical Systems,1.0
23263,Aflofarm,1.0
23264,Agfa,1.0
23265,Agfa HealthCare,1.0
23266,Agilent Technologies Denmark ApS,1.0
23267,Dako Denmark A/S,1.0
23268,Dako Drnmark A/S,1.0
23269,Synthesia A.S.,1.0
23270,alamedics GmbH & Co. KG,1.0
23271,Alpha-Bio Tec,1.0
23272,Alpha Diagnostics Sp. z o.o.,1.0
23273,"AlterG, Inc.",1.0
23274,Ameritek USA,2.0
23275,AngioDynamics,1.0
23276,Anika Therapeutics,1.0
23277,Syneron,1.0
23278,Apollo Endosurgery Inc.,2.0
23279,Cardiac Science,1.0
23280,"ARKRAY Factory, Inc",1.0
23281,ARKRAY Factory,1.0
23282,Aspide Medical,1.0
23283,Astraia Software GmbH,1.0
23284,ATMOS MedizinTechnik,1.0
23285,Atom Medical,1.0
23286,Ziehm Imaging GmbH,1.0
23287,BALT Extrusion,2.0
23288,Barco,2.0
23289,Bausch & Lomb,3.0
23290,Solta Medical,1.0
23291,Valeant Pharmaceuticals International,3.0
23292,Bausch + Lomb,1.0
23293,Baxter,27.0
23294,Baxter Healthcare,5.0
23295,Abbott Diabetes Care,1.0
23296,Gambro,5.0
23297,Synovis i Baxter Healthcare,1.0
23298,Baxter Healthcare Corporation,7.0
23299,Baxter International,1.0
23300,Gambro Dialysatoren GmbH,1.0
23301,Bayer Medical Care,1.0
23302,Bayer Healthcare,1.0
23303,CareFusion,6.0
23304,Bard,5.0
23305,Bard Peripheral Vascular,2.0
23306,BD,14.0
23307,Becton Dickinson (BD),4.0
23308,BD Biosciences,1.0
23309,Becton Dickinson,25.0
23310,Mölnlycke Health Care AB,2.0
23311,Becton Dickinson Life Sciences – Preanalytical Systems,1.0
23312,Becton Dickinson Infusion Therapy,1.0
23313,Bard Peripheral Vascular (BPV),1.0
23314,Becton Dickinson Polska Sp. z o.o.,1.0
23315,ClearStream Technologies Ltd,1.0
23316,BD Medical,1.0
23317,Bard Limited,2.0
23318,BD Switzerland Sàrl,1.0
23319,ClearStream Technologies,1.0
23320,Clearstream Technologies,1.0
23321,CareFusion International,1.0
23322,Bard Medical Division,1.0
23323,BD Diagnostics Preanalytical Systems,1.0
23324,BARD,3.0
23325,Becton Dickinson France S.A.S.,1.0
23326,Becton Dickinson GmbH,2.0
23327,Bard Ltd.,2.0
23328,"Becton, Dickinson & Company (BD)",1.0
23329,BARD Peripheral Vascular,1.0
